Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[41]    4.66    0.01   0.88   2.86   4.17   4.67   5.22   6.29   3751    1.0
outl_loglike[42]    4.75  8.6e-3   0.78    3.3   4.25   4.72   5.23   6.34   8166    1.0
outl_loglike[43]    4.22    0.01   1.57   1.35   3.75   4.41   4.99   6.14  15782    1.0
outl_loglike[44]    4.65    0.01   0.85   3.04   4.15   4.65   5.19   6.26   3608    1.0
outl_loglike[45]    4.68  7.7e-3   0.86   2.96    4.2   4.68    5.2   6.31  12448    1.0
outl_loglike[46]    4.77    0.02   0.78   3.31   4.28   4.75   5.25   6.36   1110    1.0
outl_loglike[47]    4.68    0.03   1.18   3.02   4.21    4.7   5.23   6.31   2158    1.0
outl_loglike[48]    4.74  7.9e-3    0.8   3.18   4.23   4.72   5.25   6.35  10347    1.0
outl_loglike[49]    4.61    0.01   0.88   2.77   4.11   4.62   5.16   6.28   7797    1.0
outl_loglike[50]    3.64    0.02   2.53  -1.41   3.18    4.1   4.78   5.98  14137    1.0
outl_loglike[51]    4.52    0.01   0.93   2.63   4.01   4.55    5.1   6.22   5878    1.0
outl_loglike[52]    4.82  8.8e-3   0.74    3.5   4.32   4.78   5.28   6.36   7065    1.0
outl_loglike[53]    4.69  8.0e-3   0.85   3.11   4.21   4.68    5.2   6.29  11319    1.0
outl_loglike[54]    4.62  8.6e-3   0.95   2.74   4.14   4.65   5.18   6.29  12158    1.0
outl_loglike[55]    4.77    0.01   0.77   3.34   4.28   4.74   5.26   6.33   5571    1.0
outl_loglike[56]     4.6    0.01   0.92   2.69    4.1   4.61   5.15   6.28   6025    1.0
outl_loglike[57]    4.49  9.4e-3   1.05   2.28   3.99   4.54   5.11   6.24  12424    1.0
