Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[256]   3.85  2.6e-3   0.46   2.73   3.64   3.91   4.14   4.58  30203    1.0
outl_loglike[257]   3.73  4.4e-3   0.67   2.05   3.54   3.87   4.11   4.56  23319    1.0
outl_loglike[258]   3.71  4.0e-3   0.65   2.07   3.49   3.84    4.1   4.54  25495    1.0
outl_loglike[259]   3.33    0.01   1.35   0.83    3.2   3.61   3.87   4.33  13433    1.0
outl_loglike[260]   3.32  2.7e-3   0.51   2.25    3.0   3.35   3.67   4.23  34141    1.0
outl_loglike[261]   3.77  3.0e-3   0.54   2.41   3.55   3.86   4.11   4.55  31072    1.0
outl_loglike[262]   3.08  6.1e-3   0.83   1.11   2.89   3.25   3.51   3.98  18068    1.0
outl_loglike[263]   2.88  7.3e-3   1.04   0.32   2.69   3.13   3.41   3.89  20625    1.0
outl_loglike[264]   3.89  3.2e-3   0.46   2.79    3.7   3.94   4.16   4.58  19774    1.0
outl_loglike[265]   4.04  1.7e-3   0.29    3.5   3.85   4.04   4.23   4.63  30235    1.0
outl_loglike[266]   3.59  8.4e-3   1.08   1.53   3.45    3.8   4.06    4.5  16441    1.0
outl_loglike[267]   3.15  5.7e-3   0.72   1.44   2.97   3.29   3.53    4.0  16138    1.0
outl_loglike[268]   3.06  3.9e-3   0.53   1.77   2.86   3.13   3.37   3.82  18467    1.0
outl_loglike[269]   3.75  4.4e-3   0.64   2.15   3.57   3.88   4.12   4.56  21556    1.0
outl_loglike[270]   3.98  2.1e-3   0.34   3.23   3.79    4.0    4.2   4.62  26262    1.0
outl_loglike[271]   3.64  7.6e-3   0.94   1.57   3.48   3.84    4.1   4.55  15560    1.0
outl_loglike[272]   3.66  5.1e-3   0.77    1.7   3.45   3.84    4.1   4.55  23097    1.0
outl_loglike[273]   3.61  2.0e-3   0.41   2.74   3.35   3.63   3.88   4.36  40460    1.0
outl_loglike[274]   3.55  8.3e-3   1.04   1.47    3.4   3.76   4.02   4.47  15744    1.0
outl_loglike[275]   3.33  7.6e-3   0.92   1.33   3.17   3.52   3.77   4.23  14700    1.0
outl_loglike[276]   3.81  4.0e-3   0.55   2.42   3.63    3.9   4.14   4.57  18959    1.0
outl_loglike[277]   3.53  8.1e-3   1.01   1.45   3.38   3.74   3.99   4.44  15856    1.0
outl_loglike[278]   3.66  6.3e-3   0.87   1.63   3.48   3.85    4.1   4.55  18692    1.0
outl_loglike[279]   4.03  1.8e-3    0.3   3.43   3.83   4.03   4.22   4.63  27175    1.0
outl_loglike[280]   3.16  5.5e-3   0.72   1.43   2.98   3.29   3.54    4.0  17546    1.0
outl_loglike[281]   3.55  9.2e-3   1.15   1.27    3.4   3.78   4.04   4.49  15643    1.0
outl_loglike[282]   3.53  8.8e-3   1.06    1.3   3.38   3.74    4.0   4.45  14758    1.0
outl_loglike[283]    3.8  2.6e-3   0.48   2.63   3.58   3.87   4.11   4.55  33660    1.0
outl_loglike[284]   3.42  2.1e-3   0.42   2.58   3.15   3.42    3.7   4.22  37715    1.0
outl_loglike[285]   3.42    0.01   1.73   0.17   3.33   3.78   4.06   4.52  17494    1.0
outl_loglike[286]   3.49  3.7e-3   0.71   1.71   3.17   3.65   3.97   4.47  37398    1.0
outl_loglike[287]   3.43    0.01   1.48   0.76   3.33   3.74    4.0   4.46  16768    1.0
outl_loglike[288]   3.38    0.01   1.68   0.43   3.31   3.72   3.98   4.44  16043    1.0
outl_loglike[289]   3.81  4.1e-3   0.56   2.41   3.63   3.91   4.14   4.57  18761    1.0
outl_loglike[290]   3.84  3.2e-3    0.5   2.59   3.65   3.92   4.15   4.57  23979    1.0
outl_loglike[291]   3.78  4.4e-3    0.6   2.33    3.6   3.89   4.12   4.56  18202    1.0
outl_loglike[292]   3.76  3.6e-3   0.58   2.28   3.56   3.87   4.11   4.56  26531    1.0
outl_loglike[293]    3.7  5.8e-3   0.74   1.93   3.52   3.86    4.1   4.54  16103    1.0
outl_loglike[294]    3.4  8.2e-3   1.02   1.28   3.24   3.61   3.86   4.32  15443    1.0
outl_loglike[295]   3.54  8.1e-3   1.06   1.36   3.39   3.76   4.02   4.47  17233    1.0
outl_loglike[296]   3.68  6.8e-3   0.86   1.75   3.51   3.85    4.1   4.54  15814    1.0
outl_loglike[297]   3.83  2.0e-3   0.37   3.05    3.6   3.84   4.08   4.54  33897    1.0
outl_loglike[298]   3.61  6.5e-3   0.88   1.62   3.44    3.8   4.05    4.5  18162    1.0
outl_loglike[299]    3.2  7.5e-3   0.87    1.2   3.04   3.38   3.64    4.1  13585    1.0
outl_loglike[300]   3.68  5.8e-3   0.82   1.72    3.5   3.85    4.1   4.55  19860    1.0
outl_loglike[301]   3.53  9.1e-3    1.1   1.32   3.38   3.76   4.01   4.46  14702    1.0
outl_loglike[302]   3.92  1.8e-3   0.34   3.22    3.7   3.92   4.14   4.57  34163    1.0
outl_loglike[303]   3.51  8.5e-3   1.13   1.32   3.37   3.74    4.0   4.45  17961    1.0
outl_loglike[304]    3.6  8.0e-3   0.97   1.51   3.44    3.8   4.05    4.5  14768    1.0
outl_loglike[305]   3.44    0.01   1.59   0.51   3.37   3.77   4.03   4.49  12404    1.0
outl_loglike[306]   3.86  3.0e-3   0.48   2.66   3.66   3.92   4.15   4.58  24742    1.0
outl_loglike[307]   3.69  6.1e-3   0.79   1.86   3.52   3.85    4.1   4.54  16886    1.0
outl_loglike[308]   2.59  2.7e-3   0.55   1.45   2.24   2.61   2.97   3.65  40945    1.0
outl_loglike[309]   3.69  6.0e-3   0.82   1.86   3.51   3.85    4.1   4.55  18855    1.0
outl_loglike[310]   3.45  1.7e-3   0.34    2.8   3.23   3.45   3.68   4.14  38251    1.0
outl_loglike[311]   3.96  2.3e-3   0.36   3.14   3.77   3.99   4.19   4.61  25120    1.0
outl_loglike[312]   4.11  1.5e-3   0.26   3.65   3.92   4.09   4.27   4.67  30057    1.0
outl_loglike[313]   3.65  5.6e-3   0.81   1.65   3.46   3.84    4.1   4.55  21259    1.0
outl_loglike[314]    3.5  4.2e-3   0.78    1.5   3.18   3.68    4.0   4.49  35029    1.0
outl_loglike[315]   2.41  5.6e-3   1.13  -0.33   1.84   2.61   3.19   4.02  40191    1.0
outl_loglike[316]   3.54  7.4e-3   1.03   1.11   3.33   3.79   4.07   4.52  18999    1.0
outl_loglike[317]   3.79  4.0e-3   0.58    2.3    3.6   3.89   4.13   4.57  20771    1.0
outl_loglike[318]   3.56  8.8e-3   1.13   1.28   3.43   3.79   4.05    4.5  16582    1.0
outl_loglike[319]   3.67  7.5e-3    0.9   1.78   3.51   3.84   4.09   4.53  14349    1.0
outl_loglike[320]    3.1  6.1e-3   0.72   1.36   2.93   3.24   3.49   3.95  13906    1.0
outl_loglike[321]   3.88  2.5e-3   0.43   2.83   3.68   3.93   4.15   4.58  29903    1.0
outl_loglike[322]   3.58  5.0e-3   0.83   1.47   3.34   3.78   4.06   4.53  27368    1.0
outl_loglike[323]   3.29  7.8e-3    1.0   1.13   3.13    3.5   3.76   4.22  16415    1.0
outl_loglike[324]   3.05  4.4e-3   0.62   1.51   2.86   3.16    3.4   3.86  19795    1.0
outl_loglike[325]    3.3  7.3e-3   0.89   1.33   3.13   3.47   3.73   4.19  14987    1.0
outl_loglike[326]   3.29  7.7e-3   0.97   1.14   3.13   3.49   3.75   4.21  15857    1.0
outl_loglike[327]   3.52  8.8e-3   1.15   1.27   3.38   3.75   4.01   4.47  17133    1.0
outl_loglike[328]   3.78  4.2e-3    0.6   2.27   3.59   3.89   4.13   4.55  20653    1.0
outl_loglike[329]   3.58  8.9e-3   1.14   1.33   3.43   3.81   4.07   4.52  16492    1.0
outl_loglike[330]    3.7  5.3e-3   0.74   1.95   3.52   3.85   4.09   4.54  19890    1.0
outl_loglike[331]    2.5  8.0e-3   1.53  -1.67   1.94   2.86   3.51   4.25  36098    1.0
outl_loglike[332]   3.72  4.4e-3   0.69   1.93   3.52   3.86   4.11   4.56  24386    1.0
outl_loglike[333]   3.42  7.2e-3   1.11   0.69   3.16   3.72   4.03   4.52  23796    1.0
outl_loglike[334]    2.7  2.9e-3   0.59   1.47   2.33   2.73    3.1   3.78  41137    1.0
outl_loglike[335]   3.77  4.4e-3   0.62   2.24   3.59   3.89   4.13   4.56  19278    1.0
outl_loglike[336]   3.91  1.8e-3   0.32    3.3    3.7    3.9   4.12   4.55  33057    1.0
outl_loglike[337]   3.84  3.6e-3   0.51   2.55   3.65   3.92   4.15   4.58  19457    1.0
outl_loglike[338]   3.42  2.2e-3   0.44   2.48   3.14   3.44   3.72   4.22  39556    1.0
outl_loglike[339]   3.52    0.01   1.32   1.13    3.4   3.79   4.05   4.51  16954    1.0
outl_loglike[340]   3.52    0.01   1.24   1.28    3.4   3.76   4.02   4.47  13855    1.0
outl_loglike[341]   3.52  8.8e-3   1.12   1.21   3.39   3.75   4.01   4.47  16435    1.0
outl_loglike[342]   3.67  6.4e-3   0.82   1.77    3.5   3.84   4.09   4.53  16545    1.0
outl_loglike[343]   3.56  7.2e-3   0.92   1.52   3.39   3.75    4.0   4.46  16492    1.0
outl_loglike[344]   3.68  6.3e-3   0.82   1.85   3.51   3.84   4.09   4.54  16770    1.0
outl_loglike[345]   3.36  6.5e-3   1.08    0.6   3.05   3.66    4.0   4.49  27714    1.0
outl_loglike[346]    3.4    0.01   1.45   0.78   3.29    3.7   3.96   4.43  14530    1.0
outl_loglike[347]   3.65  7.4e-3   0.93   1.65   3.49   3.84   4.09   4.54  15835    1.0
outl_loglike[348]   3.44  8.8e-3   1.08   1.29   3.29   3.66   3.92   4.37  15252    1.0
outl_loglike[349]   3.36    0.01   1.79  -0.37   3.28   3.76   4.05   4.51  18847    1.0
outl_loglike[350]   3.02  4.7e-3   0.94   0.72   2.55    3.2   3.68   4.31  40152    1.0
outl_loglike[351]   3.89  3.1e-3   0.46   2.76    3.7   3.94   4.17   4.59  21379    1.0
outl_loglike[352]   3.79  4.0e-3   0.59   2.31    3.6    3.9   4.13   4.57  21678    1.0
outl_loglike[353]   3.92  2.0e-3   0.36   3.14   3.71   3.94   4.16   4.58  32203    1.0
outl_loglike[354]   3.28    0.01   1.31   0.72   3.16   3.55   3.82   4.29  15333    1.0
outl_loglike[355]   3.68  6.0e-3   0.83   1.83   3.51   3.85    4.1   4.54  18857    1.0
outl_loglike[356]   3.23  6.1e-3   0.79   1.34   3.05   3.39   3.64    4.1  16690    1.0
outl_loglike[357]   2.98  3.2e-3   0.45    1.9   2.78   3.03   3.26   3.71  19521    1.0
outl_loglike[358]   3.39  7.9e-3   0.98   1.33   3.23   3.59   3.84    4.3  15323    1.0
outl_loglike[359]   3.31  6.3e-3   0.83   1.37   3.13   3.47   3.73   4.18  17155    1.0
outl_loglike[360]   3.69  4.7e-3   0.72   1.86   3.48   3.84    4.1   4.55  24117    1.0
outl_loglike[361]   3.47  8.6e-3   1.22   0.72   3.29   3.77   4.06   4.51  20041    1.0
outl_loglike[362]   3.63  7.7e-3   0.96   1.58   3.46   3.83   4.09   4.53  15395    1.0
outl_loglike[363]   3.19  6.6e-3   0.83   1.23   3.01   3.36   3.61   4.08  15810    1.0
outl_loglike[364]   3.76  2.2e-3   0.43    2.8   3.52    3.8   4.05   4.51  37097    1.0
outl_loglike[365]   3.98  2.1e-3   0.34   3.24   3.79    4.0    4.2   4.61  25789    1.0
outl_loglike[366]   3.67  6.7e-3   0.88   1.77    3.5   3.84   4.09   4.54  17180    1.0
outl_loglike[367]   3.15  6.2e-3   1.12   0.29   2.74   3.43   3.86   4.41  31972    1.0
outl_loglike[368]    3.8  3.5e-3   0.55   2.42   3.61    3.9   4.13   4.58  24773    1.0
outl_loglike[369]   3.44    0.01   1.45   0.86   3.33   3.73   3.99   4.45  13886    1.0
outl_loglike[370]   3.52  5.8e-3   0.94   1.11   3.28   3.76   4.06   4.52  25829    1.0
outl_loglike[371]   3.87  2.8e-3   0.46   2.73   3.67   3.93   4.15   4.58  26578    1.0
outl_loglike[372]   3.72  4.7e-3    0.7    2.0   3.53   3.86   4.11   4.56  22256    1.0
outl_loglike[373]   3.73  3.3e-3   0.58   2.26   3.51   3.85    4.1   4.54  30181    1.0
outl_loglike[374]   3.62  8.6e-3   1.02   1.53   3.47   3.83   4.08   4.53  14104    1.0
outl_loglike[375]   3.52  9.1e-3   1.06   1.39   3.37   3.72   3.98   4.43  13617    1.0
outl_loglike[376]   4.01  1.5e-3   0.28   3.52   3.82   3.99   4.19   4.59  32668    1.0
outl_loglike[377]    3.6  6.9e-3   0.91   1.59   3.45   3.79   4.04   4.49  17577    1.0
outl_loglike[378]   3.44    0.01   1.41   0.76   3.32   3.73    4.0   4.46  15532    1.0
outl_loglike[379]   2.73  4.9e-3    1.0    0.3   2.22    2.9   3.44   4.16  41632    1.0
outl_loglike[380]   3.71  1.6e-3    0.3   3.15    3.5    3.7    3.9   4.33  34693    1.0
outl_loglike[381]   3.35  7.7e-3   0.91    1.3   3.18   3.53   3.79   4.25  13721    1.0
outl_loglike[382]   4.02  1.9e-3   0.31    3.4   3.83   4.02   4.22   4.63  27850    1.0
outl_loglike[383]   3.69  6.1e-3   0.84   1.88   3.51   3.85    4.1   4.54  18886    1.0
outl_loglike[384]   4.11  1.5e-3   0.26   3.66   3.92   4.09   4.28   4.67  30604    1.0
outl_loglike[385]   3.36    0.01   1.17   1.08   3.22   3.59   3.85   4.32  12999    1.0
outl_loglike[386]   3.29  6.9e-3   0.82   1.39   3.12   3.45    3.7   4.16  14275    1.0
outl_loglike[387]   3.42    0.01   1.19   1.19   3.28   3.66   3.92   4.37  14146    1.0
outl_loglike[388]   3.72  5.2e-3   0.72   1.98   3.54   3.86   4.11   4.55  19534    1.0
outl_loglike[389]   3.33  7.1e-3   0.89   1.37   3.17   3.51   3.77   4.23  15717    1.0
outl_loglike[390]   3.51  9.4e-3   1.15   1.28   3.36   3.74    4.0   4.46  14924    1.0
outl_loglike[391]   1.88  3.9e-3   0.76    0.2   1.42   1.94    2.4   3.18  38485    1.0
outl_loglike[392]   3.69  6.2e-3    0.8    1.8   3.51   3.85    4.1   4.55  16681    1.0
outl_loglike[393]   3.93  2.4e-3    0.4   2.99   3.73   3.96   4.18    4.6  27323    1.0
outl_loglike[394]   3.42  9.4e-3   1.14   1.22   3.29   3.65   3.91   4.37  14888    1.0
outl_loglike[395]   3.29  5.2e-3   0.96   0.86   2.92   3.53   3.92   4.44  33912    1.0
outl_loglike[396]   3.67  6.5e-3   0.84   1.76   3.51   3.85   4.09   4.54  16587    1.0
outl_loglike[397]   3.76  4.5e-3   0.64   2.17   3.58   3.88   4.12   4.56  19829    1.0
outl_loglike[398]   3.65  7.5e-3    0.9   1.74   3.48   3.83   4.08   4.54  14289    1.0
outl_loglike[399]   3.39    0.01   1.49   0.71    3.3    3.7   3.96   4.42  14866    1.0
outl_loglike[400]   3.68  2.6e-3   0.51   2.44   3.42   3.76   4.03   4.48  38289    1.0
outl_loglike[401]   3.43  9.5e-3   1.17   1.27   3.29   3.65   3.91   4.36  15075    1.0
outl_loglike[402]   3.84  4.0e-3   0.51   2.54   3.66   3.92   4.15   4.58  16390    1.0
outl_loglike[403]   3.73  2.3e-3   0.45    2.7   3.48   3.77   4.03    4.5  39234    1.0
outl_loglike[404]   3.24  8.2e-3   1.01   1.05   3.09   3.45   3.72   4.17  15173    1.0
outl_loglike[405]   3.53  9.2e-3   1.25   0.94   3.39   3.81   4.07   4.53  18494    1.0
outl_loglike[406]   3.59  5.4e-3   0.85   1.44   3.36   3.79   4.07   4.53  24309    1.0
outl_loglike[407]   3.87  2.2e-3    0.4   2.94   3.67   3.91   4.13   4.55  34453    1.0
outl_loglike[408]   3.63  7.8e-3   0.97   1.59   3.47   3.82   4.07   4.52  15391    1.0
outl_loglike[409]   3.79  3.4e-3   0.56   2.34   3.59   3.89   4.12   4.56  27636    1.0
outl_loglike[410]   3.64  7.0e-3   0.93   1.57   3.47   3.83   4.09   4.54  17617    1.0
outl_loglike[411]   3.59  2.8e-3   0.56   2.25   3.29   3.67   3.96   4.45  40359    1.0
outl_loglike[412]   3.71  5.9e-3   0.76   1.94   3.53   3.86   4.11   4.55  16381    1.0
outl_loglike[413]    3.7  2.5e-3   0.48    2.6   3.43   3.76   4.03   4.51  36778    1.0
outl_loglike[414]   3.25  6.4e-3   0.77   1.39   3.07    3.4   3.66   4.12  14639    1.0
outl_loglike[415]   2.87  3.2e-3   0.52    1.6   2.67   2.95   3.19   3.64  26608    1.0
outl_loglike[416]   3.71  3.4e-3   0.59    2.2   3.47   3.82   4.08   4.54  30257    1.0
outl_loglike[417]   3.32  7.2e-3   0.92   1.27   3.16   3.51   3.77   4.23  16456    1.0
outl_loglike[418]   3.58  5.2e-3   0.85   1.46   3.34   3.79   4.06   4.52  26654    1.0
outl_loglike[419]   3.36  2.4e-3   0.47   2.35   3.06   3.38   3.68    4.2  40110    1.0
outl_loglike[420]   3.73  5.5e-3   0.71   2.05   3.55   3.87   4.12   4.56  16533    1.0
outl_loglike[421]   3.53  8.6e-3    1.1    1.3   3.38   3.76   4.02   4.46  16197    1.0
outl_loglike[422]   3.72  4.9e-3   0.72   1.93   3.53   3.87   4.11   4.55  21075    1.0
outl_loglike[423]    3.4  9.2e-3   1.12    1.2   3.25   3.63   3.88   4.34  14841    1.0
outl_loglike[424]   3.74  4.1e-3   0.64   2.11   3.54   3.87   4.11   4.56  24710    1.0
outl_loglike[425]   4.07  1.5e-3   0.27   3.59   3.88   4.05   4.24   4.63  32626    1.0
outl_loglike[426]   3.73  5.2e-3   0.68   2.06   3.55   3.87   4.11   4.55  17031    1.0
outl_loglike[427]   3.73  5.3e-3   0.73   2.03   3.55   3.87   4.11   4.55  18754    1.0
outl_loglike[428]   3.66  6.9e-3   0.87    1.7   3.49   3.84    4.1   4.54  15776    1.0
outl_loglike[429]   3.52  9.1e-3   1.13   1.31   3.37   3.74    4.0   4.46  15593    1.0
outl_loglike[430]   3.66  4.8e-3   0.75   1.75   3.44   3.83   4.09   4.55  24091    1.0
outl_loglike[431]    3.6  7.7e-3   1.05   1.37   3.45   3.82   4.08   4.53  18574    1.0
outl_loglike[432]   3.51  9.9e-3   1.27   1.19   3.38   3.77   4.03   4.49  16273    1.0
outl_loglike[433]   3.46  7.7e-3   0.98   1.45   3.31   3.66   3.91   4.37  16346    1.0
outl_loglike[434]   3.33    0.01   1.47   0.65   3.22   3.63    3.9   4.36  15931    1.0
outl_loglike[435]   3.76  4.6e-3   0.64   2.19   3.57   3.88   4.12   4.56  19810    1.0
outl_loglike[436]    3.9  2.7e-3   0.44   2.82   3.71   3.95   4.16   4.59  25113    1.0
outl_loglike[437]   3.67  6.5e-3   0.86   1.78    3.5   3.84   4.09   4.54  17190    1.0
outl_loglike[438]   3.54  6.8e-3   0.88   1.56   3.37   3.72   3.97   4.42  16682    1.0
outl_loglike[439]   3.85  3.4e-3   0.49    2.6   3.66   3.92   4.15   4.58  21218    1.0
outl_loglike[440]   3.79  4.0e-3   0.58   2.33    3.6   3.89   4.13   4.57  20304    1.0
outl_loglike[441]   3.45  8.1e-3   1.22   0.63   3.24   3.76   4.05   4.52  22546    1.0
outl_loglike[442]   3.66  6.8e-3   0.87   1.78    3.5   3.84   4.09   4.53  16436    1.0
outl_loglike[443]   3.89  1.7e-3   0.33   3.23   3.68   3.89    4.1   4.52  35388    1.0
outl_loglike[444]   3.69  5.8e-3   0.78   1.83   3.51   3.85    4.1   4.53  18335    1.0
outl_loglike[445]   3.46    0.01   1.43   0.86   3.35   3.75   4.01   4.46  12454    1.0
outl_loglike[446]   3.75  4.5e-3   0.65   2.16   3.57   3.88   4.12   4.57  21202    1.0
outl_loglike[447]   3.72  5.5e-3   0.72   1.96   3.54   3.86   4.11   4.55  16707    1.0
outl_loglike[448]   1.81  3.6e-3   0.66   0.44   1.39   1.84   2.26   3.03  33764    1.0
outl_loglike[449]   3.38  2.8e-3   0.54   2.17   3.06   3.43   3.76   4.31  37598    1.0
outl_loglike[450]   3.69  4.4e-3    0.7   1.88   3.48   3.84   4.09   4.55  24603    1.0
outl_loglike[451]   3.76  4.7e-3   0.64   2.19   3.58   3.88   4.12   4.56  18701    1.0
outl_loglike[452]   3.83  3.2e-3   0.51   2.54   3.64   3.91   4.14   4.58  24835    1.0
outl_loglike[453]   3.42    0.01   1.21   1.13   3.27   3.66   3.92   4.38  14390    1.0
outl_loglike[454]    4.1  1.5e-3   0.27   3.63   3.91   4.08   4.27   4.67  30221    1.0
outl_loglike[455]   3.51  8.5e-3   1.15   0.78   3.34   3.79   4.07   4.53  18430    1.0
outl_loglike[456]   3.93  2.6e-3   0.39   3.03   3.74   3.96   4.18   4.59  22956    1.0
outl_loglike[457]    3.9  1.8e-3   0.34   3.21   3.69   3.91   4.12   4.55  35693    1.0
outl_loglike[458]   3.99  1.6e-3   0.29   3.45   3.79   3.98   4.18   4.59  33201    1.0
outl_loglike[459]   2.88  2.4e-3   0.43   1.98   2.61    2.9   3.17    3.7  33632    1.0
outl_loglike[460]   3.65  6.6e-3   0.92   1.64   3.49   3.84   4.09   4.54  19542    1.0
outl_loglike[461]   4.11  1.5e-3   0.26   3.66   3.93    4.1   4.28   4.67  31110    1.0
outl_loglike[462]   3.47    0.01    1.4   0.92   3.36   3.75   4.02   4.48  17139    1.0
outl_loglike[463]   4.09  1.5e-3   0.26   3.63   3.91   4.08   4.26   4.66  31672    1.0
outl_loglike[464]   3.44    0.01   1.33   1.01   3.32    3.7   3.96   4.41  15209    1.0
outl_loglike[465]   3.63  8.0e-3    1.0   1.61   3.47   3.83   4.08   4.53  15573    1.0
outl_loglike[466]   3.86  2.6e-3   0.44   2.78   3.66   3.92   4.15   4.57  29737    1.0
outl_loglike[467]   3.21  6.1e-3   0.81    1.3   3.04   3.38   3.63   4.09  17174    1.0
outl_loglike[468]   3.66  7.3e-3    0.9    1.7   3.49   3.84   4.09   4.53  15425    1.0
outl_loglike[469]   3.83  3.4e-3   0.52   2.51   3.64   3.91   4.14   4.58  23936    1.0
outl_loglike[470]   3.71  4.4e-3   0.69   1.96   3.51   3.85    4.1   4.55  24396    1.0
outl_loglike[471]   3.27  8.9e-3   1.38  -0.18    3.0   3.66    4.0    4.5  23911    1.0
outl_loglike[472]   2.88  4.8e-3   0.74   0.97   2.67   3.03    3.3   3.77  23186    1.0
outl_loglike[473]   4.09  1.6e-3   0.27   3.62    3.9   4.07   4.26   4.66  29350    1.0
outl_loglike[474]   4.01  1.6e-3    0.3   3.43   3.81    4.0    4.2   4.61  32934    1.0
outl_loglike[475]   2.98    0.01   1.96  -2.43   2.75   3.56   3.95   4.47  19536    1.0
outl_loglike[476]   3.38  9.4e-3   1.12   1.14   3.24   3.61   3.87   4.32  14278    1.0
outl_loglike[477]   3.11  5.2e-3    0.7   1.37   2.92   3.24    3.5   3.95  18164    1.0
outl_loglike[478]   2.98  4.7e-3   0.94   0.71   2.52   3.16   3.65   4.29  40890    1.0
outl_loglike[479]   3.57  8.4e-3   1.11   1.26   3.41   3.82   4.08   4.54  17457    1.0
outl_loglike[480]   3.35    0.01   1.71   0.37   3.28   3.69   3.96   4.42  16246    1.0
outl_loglike[481]   3.71  4.8e-3   0.71   1.97   3.52   3.86   4.11   4.55  21721    1.0
outl_loglike[482]    3.9  2.5e-3   0.41    2.9   3.71   3.95   4.16   4.59  28463    1.0
outl_loglike[483]   3.46    0.01   1.45   0.89   3.36   3.75   4.02   4.47  17700    1.0
outl_loglike[484]   3.16  5.7e-3   0.75   1.34   2.98   3.31   3.57   4.02  17219    1.0
outl_loglike[485]    3.2  5.3e-3   0.69   1.54   3.02   3.33   3.58   4.05  16909    1.0
outl_loglike[486]   2.82  5.8e-3   0.88   0.57   2.61   3.03   3.31   3.79  22987    1.0
outl_loglike[487]   3.42  9.9e-3   1.26   1.04   3.29   3.68   3.94    4.4  15940    1.0
outl_loglike[488]   3.97  1.6e-3    0.3    3.4   3.76   3.96   4.16   4.57  33887    1.0
outl_loglike[489]   4.12  1.5e-3   0.26   3.68   3.94   4.11   4.29   4.68  30580    1.0
outl_loglike[490]   3.87  1.7e-3   0.32   3.24   3.67   3.87   4.08    4.5  36930    1.0
outl_loglike[491]   3.58  8.6e-3   1.02   1.49   3.42   3.78   4.04   4.49  14218    1.0
outl_loglike[492]   3.61  7.8e-3   1.01   1.42   3.44   3.82   4.08   4.53  16898    1.0
outl_loglike[493]   3.47  9.8e-3   1.33   0.56   3.32   3.79   4.06   4.52  18605    1.0
outl_loglike[494]   4.11  1.5e-3   0.26   3.64   3.92   4.09   4.28   4.67  30088    1.0
outl_loglike[495]   3.91  2.9e-3   0.43   2.86   3.72   3.95   4.17    4.6  22171    1.0
outl_loglike[496]    3.2  5.3e-3   0.69   1.47   3.02   3.34   3.59   4.04  17206    1.0
outl_loglike[497]   3.44  9.3e-3   1.17   1.11   3.31   3.69   3.94    4.4  15821    1.0
outl_loglike[498]   3.47  8.5e-3   1.03   1.25   3.33   3.69   3.95    4.4  14772    1.0
outl_loglike[499]   3.75  4.1e-3   0.63   2.15   3.56   3.87   4.12   4.56  23202    1.0
outl_loglike[500]   3.74  4.6e-3   0.66   2.07   3.56   3.87   4.11   4.56  20432    1.0
outl_loglike[501]   4.01  2.0e-3   0.32   3.35   3.82   4.02   4.21   4.63  25508    1.0
outl_loglike[502]   3.49    0.01   1.32   1.04   3.38   3.76   4.02   4.47  11756    1.0
outl_loglike[503]   3.13    0.01   1.48   0.05   3.03   3.46   3.74    4.2  16270    1.0
outl_loglike[504]   3.66  4.6e-3   0.73   1.76   3.44   3.82   4.09   4.53  25497    1.0
outl_loglike[505]   3.34    0.01   1.28   0.91   3.22    3.6   3.86   4.32  12751    1.0
outl_loglike[506]   3.51    0.01    1.3   1.12   3.39   3.78   4.03   4.49  16069    1.0
outl_loglike[507]   3.37  9.8e-3   1.14    1.2   3.23   3.59   3.85   4.31  13366    1.0
outl_loglike[508]   0.35  5.3e-3   1.03  -1.89  -0.29   0.43   1.08   2.14  38568    1.0
outl_loglike[509]    3.9  1.9e-3   0.36   3.12   3.69   3.92   4.14   4.56  36700    1.0
outl_loglike[510]   3.74  2.1e-3   0.42   2.81    3.5   3.77   4.02   4.49  38916    1.0
outl_loglike[511]   3.94  2.4e-3   0.38   3.06   3.74   3.96   4.18    4.6  24894    1.0
outl_loglike[512]   3.35  9.8e-3   1.25   1.02   3.22   3.61   3.87   4.33  16100    1.0
outl_loglike[513]   3.54  9.6e-3   1.19   1.18   3.41   3.78   4.04   4.49  15185    1.0
outl_loglike[514]   3.76  2.7e-3    0.5   2.54   3.52   3.84   4.09   4.54  33809    1.0
outl_loglike[515]   3.64  6.6e-3    0.9    1.7   3.47   3.82   4.07   4.52  18785    1.0
outl_loglike[516]   3.75  5.2e-3   0.68   2.11   3.56   3.88   4.12   4.57  17220    1.0
outl_loglike[517]   3.05  9.8e-3   1.56  -1.14   2.72    3.5   3.92   4.45  25197    1.0
outl_loglike[518]   3.43    0.01   1.21   1.12    3.3   3.68   3.94   4.39  14073    1.0
outl_loglike[519]   3.67  6.7e-3   0.85   1.71    3.5   3.85    4.1   4.55  16067    1.0
outl_loglike[520]   3.24  6.6e-3   0.86   1.29   3.07   3.41   3.67   4.13  17266    1.0
outl_loglike[521]   3.84  2.8e-3   0.47   2.68   3.63    3.9   4.14   4.57  28389    1.0
outl_loglike[522]   3.18  5.9e-3   0.73   1.47    3.0   3.32   3.57   4.03  15252    1.0
outl_loglike[523]   3.75  5.2e-3   0.68    2.1   3.57   3.87   4.12   4.56  17469    1.0
