Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[250]   4.02  3.6e-3    0.5    2.8   3.82   4.09   4.33   4.79  19369    1.0
outl_loglike[251]   3.82  7.3e-3   0.91   1.84   3.64    4.0   4.27   4.74  15508    1.0
outl_loglike[252]   3.21  2.8e-3   0.57   2.01   2.86   3.23   3.59   4.25  42250    1.0
outl_loglike[253]   3.83  7.3e-3   0.92    1.8   3.65   4.01   4.27   4.76  15742    1.0
outl_loglike[254]    4.0  1.8e-3   0.33   3.37   3.78    4.0   4.22   4.69  34780    1.0
outl_loglike[255]   4.09  3.0e-3   0.43   3.05   3.88   4.13   4.36   4.81  20626    1.0
outl_loglike[256]   4.24  1.9e-3    0.3   3.69   4.04   4.23   4.44   4.87  26153    1.0
outl_loglike[257]    3.8  7.3e-3   0.93   1.66   3.62    4.0   4.27   4.76  16135    1.0
outl_loglike[258]   3.63  5.5e-3   0.92   1.32   3.31   3.85   4.19   4.71  28581    1.0
outl_loglike[259]   2.91  6.2e-3   1.21  -0.08   2.39   3.16   3.73   4.46  38335    1.0
outl_loglike[260]   3.71  8.3e-3   1.13   1.19   3.53   3.97   4.26   4.75  18356    1.0
outl_loglike[261]   3.93  5.3e-3   0.67   2.32   3.73   4.05   4.31   4.78  15641    1.0
outl_loglike[262]   3.71    0.01   1.22   1.49   3.57   3.95   4.22    4.7  13047    1.0
outl_loglike[263]   3.82  7.9e-3   0.96   1.83   3.64    4.0   4.26   4.75  14498    1.0
outl_loglike[264]   4.03  3.2e-3   0.49   2.82   3.81   4.09   4.33   4.79  23899    1.0
outl_loglike[265]   3.69  6.7e-3    1.0   1.31   3.45   3.94   4.24   4.73  22125    1.0
outl_loglike[266]   3.38  8.2e-3   0.96   1.26    3.2   3.57   3.84   4.33  13607    1.0
outl_loglike[267]   3.31  7.0e-3   0.89   1.28   3.12   3.48   3.76   4.25  15971    1.0
outl_loglike[268]   3.66    0.01    1.3   1.37   3.52    3.9   4.18   4.66  13979    1.0
outl_loglike[269]   3.93  4.6e-3   0.65   2.32   3.73   4.05    4.3   4.78  20070    1.0
outl_loglike[270]    3.7    0.01   1.33   1.39   3.55   3.95   4.23   4.71  13360    1.0
outl_loglike[271]   3.83  6.4e-3   0.86   1.92   3.64   3.99   4.26   4.74  18499    1.0
outl_loglike[272]   2.97 10.0e-3   1.71  -1.83   2.56   3.43   3.98   4.59  29508    1.0
outl_loglike[273]   3.87  5.2e-3   0.73   2.08   3.66   4.02   4.29   4.77  20041    1.0
outl_loglike[274]   3.66  8.6e-3   1.18   1.01   3.45   3.94   4.24   4.74  18744    1.0
outl_loglike[275]   4.18  2.0e-3   0.34   3.49   3.97   4.18   4.39   4.83  28559    1.0
outl_loglike[276]   3.92  5.2e-3   0.67   2.24   3.72   4.04    4.3   4.78  16707    1.0
outl_loglike[277]   4.04  2.2e-3   0.38   3.28    3.8   4.05   4.29   4.76  30007    1.0
outl_loglike[278]   3.97  4.6e-3    0.6   2.47   3.77   4.07   4.32   4.78  16951    1.0
outl_loglike[279]   3.66  2.7e-3   0.53   2.48   3.34   3.71   4.02   4.57  39750    1.0
outl_loglike[280]   3.67    0.01   1.41   1.23   3.54   3.93    4.2    4.7  12419    1.0
outl_loglike[281]    3.6  9.7e-3   1.21   1.34   3.45   3.83    4.1   4.59  15371    1.0
outl_loglike[282]   3.82  7.0e-3   0.93   1.88   3.64    4.0   4.26   4.75  17805    1.0
outl_loglike[283]   3.69  9.1e-3   0.99   1.61   3.51   3.88   4.15   4.64  11843    1.0
outl_loglike[284]   3.81  7.8e-3   0.97   1.77   3.64   3.99   4.26   4.74  15305    1.0
outl_loglike[285]   3.41  8.8e-3   1.36   0.02   3.11   3.78   4.16   4.69  23864    1.0
outl_loglike[286]   3.54    0.02   1.54    1.0   3.44   3.83   4.11    4.6  10377    1.0
outl_loglike[287]   3.79  8.7e-3    1.0   1.69   3.61   3.99   4.26   4.74  13137    1.0
outl_loglike[288]   3.54    0.02    1.9   0.09   3.46   3.94   4.23   4.73  15509    1.0
outl_loglike[289]   3.22  6.0e-3   1.11   0.45   2.76   3.47   3.96   4.58  33984    1.0
outl_loglike[290]   4.01  3.8e-3   0.52   2.74    3.8   4.08   4.33   4.79  18620    1.0
outl_loglike[291]   3.93  4.8e-3   0.66   2.32   3.73   4.05   4.31   4.78  18538    1.0
outl_loglike[292]   4.06  2.7e-3   0.44   3.04   3.84   4.11   4.34    4.8  26528    1.0
outl_loglike[293]   3.33  9.8e-3   1.21   0.94   3.18   3.58   3.86   4.35  15237    1.0
outl_loglike[294]   3.84  6.5e-3   0.85   1.94   3.65   4.01   4.27   4.75  17044    1.0
outl_loglike[295]   3.31  6.0e-3   0.72   1.54    3.1   3.44   3.71    4.2  14772    1.0
outl_loglike[296]   3.84  6.5e-3   0.87   1.86   3.65   4.01   4.28   4.76  17531    1.0
outl_loglike[297]   3.56    0.01   1.56   0.24   3.42   3.93   4.23   4.72  15437    1.0
outl_loglike[298]   3.76    0.01   1.17   1.54   3.61   3.99   4.26   4.74  13098    1.0
outl_loglike[299]   3.31  8.0e-3   0.92   1.33   3.13   3.49   3.76   4.26  13178    1.0
outl_loglike[300]   3.91  2.9e-3   0.52   2.65   3.65   3.99   4.26   4.75  32087    1.0
outl_loglike[301]   4.07  3.2e-3   0.45    3.0   3.86   4.11   4.35   4.81  20172    1.0
outl_loglike[302]   3.81  8.2e-3   0.96   1.82   3.63   3.99   4.26   4.75  13853    1.0
outl_loglike[303]    3.3  8.2e-3   1.33  -0.08   2.93   3.66   4.08   4.65  25855    1.0
outl_loglike[304]   3.93  4.2e-3   0.62   2.37   3.72   4.04    4.3   4.77  22574    1.0
outl_loglike[305]   3.55    0.02   1.56   0.81   3.45   3.85   4.13   4.62  10142    1.0
outl_loglike[306]   3.71  6.4e-3   0.98   1.27   3.48   3.94   4.24   4.73  23380    1.0
outl_loglike[307]   3.87  4.2e-3   0.69   2.12   3.66   4.01   4.28   4.75  26715    1.0
outl_loglike[308]   3.88  5.6e-3   0.75   2.06   3.68   4.03   4.29   4.77  17974    1.0
outl_loglike[309]   3.89  4.5e-3   0.67    2.2   3.67   4.02   4.29   4.77  22074    1.0
outl_loglike[310]   3.77  9.5e-3   1.12   1.56   3.61   3.99   4.26   4.74  14073    1.0
outl_loglike[311]   3.63    0.01   1.13   1.41   3.47   3.85   4.13   4.63  12628    1.0
outl_loglike[312]   4.14  1.8e-3   0.32   3.55   3.93   4.13   4.34   4.79  30272    1.0
outl_loglike[313]   3.53    0.02   1.83   0.61   3.45   3.88   4.16   4.65  12230    1.0
outl_loglike[314]   3.12  6.1e-3   1.15   0.23   2.64   3.37   3.89   4.55  36016    1.0
outl_loglike[315]   3.65  2.1e-3   0.38   2.89    3.4   3.65    3.9   4.39  34246    1.0
outl_loglike[316]   3.39  7.2e-3   0.86   1.42   3.19   3.55   3.82   4.32  14127    1.0
outl_loglike[317]   4.14  2.4e-3   0.38   3.31   3.93   4.16   4.38   4.83  23929    1.0
outl_loglike[318]   3.84  7.3e-3   0.89   1.92   3.65    4.0   4.27   4.74  14735    1.0
outl_loglike[319]   4.25  1.8e-3    0.3   3.71   4.04   4.23   4.44   4.87  26261    1.0
outl_loglike[320]   3.39  7.6e-3   0.93   1.36   3.21   3.57   3.84   4.34  14992    1.0
outl_loglike[321]    3.4  7.6e-3   0.88   1.43   3.21   3.57   3.84   4.34  13150    1.0
outl_loglike[322]   3.84  7.1e-3    0.9    1.9   3.66   4.01   4.28   4.76  16116    1.0
outl_loglike[323]    3.3  5.7e-3   0.72   1.52   3.09   3.43    3.7    4.2  15597    1.0
outl_loglike[324]   3.65    0.01   1.28   1.23   3.52    3.9   4.17   4.66  12766    1.0
outl_loglike[325]   2.63  4.8e-3   0.98   0.31    2.1   2.77   3.32   4.14  41641    1.0
outl_loglike[326]   3.84  6.9e-3   0.86   1.97   3.66   4.01   4.27   4.75  15882    1.0
outl_loglike[327]   4.01  3.5e-3   0.53   2.71   3.81   4.08   4.33    4.8  22576    1.0
outl_loglike[328]   3.48  7.1e-3   1.12   0.66   3.14   3.78   4.15   4.69  25238    1.0
outl_loglike[329]   3.83  7.4e-3   0.89   1.96   3.64    4.0   4.27   4.75  14520    1.0
outl_loglike[330]   3.89  6.1e-3   0.75    2.1    3.7   4.04    4.3   4.77  14913    1.0
outl_loglike[331]   3.77  9.5e-3   1.09    1.6    3.6   3.98   4.25   4.73  13057    1.0
outl_loglike[332]   3.55    0.01    1.6   0.85   3.45   3.86   4.14   4.64  14878    1.0
outl_loglike[333]   3.84  3.3e-3   0.61   2.33   3.56   3.95   4.23   4.73  34768    1.0
outl_loglike[334]   3.97  4.2e-3   0.58   2.49   3.76   4.06   4.31   4.78  18920    1.0
outl_loglike[335]   3.78  4.1e-3   0.73   1.92   3.51   3.94   4.23   4.74  31944    1.0
outl_loglike[336]   3.23  6.7e-3   0.79   1.39   3.03   3.37   3.64   4.14  13644    1.0
outl_loglike[337]   3.68    0.01   1.42   1.03   3.55   3.97   4.25   4.74  12732    1.0
outl_loglike[338]   3.75  7.0e-3   0.96   1.45   3.55   3.97   4.26   4.75  18575    1.0
outl_loglike[339]   3.93  2.9e-3   0.53    2.6    3.7   4.01   4.27   4.74  33405    1.0
outl_loglike[340]   3.77  9.4e-3   1.08   1.68    3.6   3.97   4.24   4.73  13041    1.0
outl_loglike[341]    3.9  4.3e-3   0.66   2.22    3.7   4.03   4.29   4.77  23698    1.0
outl_loglike[342]   3.78  8.4e-3   1.08   1.64   3.61   3.98   4.26   4.75  16666    1.0
outl_loglike[343]   3.71  3.5e-3   0.67   2.06   3.39   3.84   4.16   4.68  36119    1.0
outl_loglike[344]   3.81  9.0e-3   1.01   1.76   3.65   4.01   4.27   4.76  12767    1.0
outl_loglike[345]   3.95  3.1e-3   0.54   2.63   3.72   4.04    4.3   4.78  29711    1.0
outl_loglike[346]    3.4  8.6e-3   0.92   1.39   3.22   3.57   3.84   4.34  11500    1.0
outl_loglike[347]    3.0  4.8e-3   0.65   1.36   2.78   3.11   3.38   3.87  18934    1.0
outl_loglike[348]   3.85  3.8e-3   0.66   2.18    3.6   3.99   4.26   4.75  30493    1.0
outl_loglike[349]   3.41  7.5e-3   0.91   1.37   3.23   3.58   3.86   4.36  14818    1.0
outl_loglike[350]    3.7  6.6e-3   0.98   1.31   3.45   3.93   4.24   4.74  21878    1.0
outl_loglike[351]   3.37  3.1e-3   0.65   1.91   2.99   3.44   3.82   4.44  43603    1.0
outl_loglike[352]   3.87  6.9e-3   0.82   2.02   3.67   4.02   4.29   4.77  14261    1.0
outl_loglike[353]   3.68  9.9e-3    1.2    1.4   3.53   3.91   4.18   4.66  14570    1.0
outl_loglike[354]   3.86  6.4e-3   0.81   1.93   3.67   4.02   4.29   4.76  16264    1.0
outl_loglike[355]   3.45  8.3e-3   0.98   1.36   3.27   3.64   3.92   4.41  13939    1.0
outl_loglike[356]   3.85  5.2e-3    0.8   1.97   3.66   4.01   4.28   4.76  23260    1.0
outl_loglike[357]   4.17  1.8e-3   0.31   3.57   3.97   4.17   4.38   4.81  31638    1.0
outl_loglike[358]   3.87  6.2e-3   0.77   2.01   3.67   4.02   4.28   4.76  15393    1.0
outl_loglike[359]   3.87  5.8e-3   0.78   2.11   3.68   4.02   4.28   4.76  18298    1.0
outl_loglike[360]   3.78  9.6e-3   1.06   1.65   3.62   3.99   4.26   4.73  12224    1.0
outl_loglike[361]   3.62    0.01   1.15   1.42   3.47   3.84   4.11   4.59  11933    1.0
outl_loglike[362]   3.83  5.6e-3   0.79   1.88   3.62    4.0   4.27   4.76  19797    1.0
outl_loglike[363]   3.75  8.9e-3   1.13   1.51   3.59   3.98   4.25   4.73  16212    1.0
outl_loglike[364]    3.6    0.01   1.62   1.07   3.49   3.89   4.17   4.67  12403    1.0
outl_loglike[365]   3.63    0.01    1.2   1.42   3.47   3.86   4.13   4.62  13684    1.0
outl_loglike[366]    3.9  4.9e-3   0.68   2.23    3.7   4.03   4.29   4.77  19321    1.0
outl_loglike[367]   4.02  3.4e-3   0.51   2.74   3.81   4.08   4.33   4.78  22927    1.0
outl_loglike[368]   3.82  7.5e-3   0.93   1.83   3.64    4.0   4.27   4.75  15442    1.0
outl_loglike[369]   3.68  7.6e-3   0.93   1.68    3.5   3.85   4.12   4.61  14848    1.0
outl_loglike[370]   3.98  4.5e-3   0.57   2.61   3.78   4.07   4.32   4.78  15875    1.0
outl_loglike[371]   3.94  5.1e-3   0.64   2.36   3.74   4.05   4.31   4.78  15787    1.0
outl_loglike[372]   3.55    0.01   1.46   0.26   3.36    3.9   4.22   4.73  18982    1.0
outl_loglike[373]   4.07  2.1e-3   0.38   3.25   3.84   4.09   4.32   4.79  32320    1.0
outl_loglike[374]    3.8  9.0e-3   1.01   1.74   3.63   3.99   4.26   4.74  12712    1.0
outl_loglike[375]    3.9  5.3e-3   0.73   2.13    3.7   4.03    4.3   4.77  18979    1.0
outl_loglike[376]   3.86  6.6e-3   0.82   2.01   3.68   4.02   4.28   4.76  15522    1.0
outl_loglike[377]   2.13  4.6e-3   0.89   0.14   1.59   2.21   2.75   3.63  38381    1.0
outl_loglike[378]   3.58  3.0e-3   0.59   2.25   3.24   3.64   3.99   4.58  39447    1.0
outl_loglike[379]   3.86  5.7e-3   0.76   2.03   3.66   4.01   4.28   4.76  17445    1.0
outl_loglike[380]   3.91  5.2e-3   0.69   2.24   3.72   4.04    4.3   4.77  17865    1.0
outl_loglike[381]   3.97  3.9e-3   0.57   2.49   3.76   4.06   4.31   4.78  21021    1.0
outl_loglike[382]   3.56    0.01   1.39   1.13   3.43   3.82   4.09   4.58  11259    1.0
outl_loglike[383]   4.23  1.9e-3    0.3   3.68   4.03   4.22   4.43   4.86  26492    1.0
outl_loglike[384]   3.65  9.8e-3   1.26   0.97   3.47   3.94   4.24   4.74  16425    1.0
outl_loglike[385]   3.98  3.7e-3   0.55   2.61   3.78   4.07   4.31   4.78  21801    1.0
outl_loglike[386]   4.05  2.3e-3   0.41   3.12   3.83   4.08   4.32   4.78  32729    1.0
outl_loglike[387]   4.19  1.9e-3   0.32    3.6   3.98   4.18    4.4   4.84  28350    1.0
outl_loglike[388]   3.34  2.7e-3   0.55   2.13   3.01   3.38   3.72   4.29  40155    1.0
outl_loglike[389]   3.78  9.2e-3   1.09   1.61   3.61   3.99   4.26   4.74  13861    1.0
outl_loglike[390]   4.23  1.8e-3   0.31   3.66   4.02   4.22   4.42   4.86  27977    1.0
outl_loglike[391]   4.25  1.8e-3   0.29   3.73   4.05   4.23   4.44   4.87  27473    1.0
outl_loglike[392]   3.56    0.02    1.7   0.94   3.47   3.88   4.16   4.64  11494    1.0
outl_loglike[393]   4.02  3.5e-3   0.51   2.75   3.81   4.09   4.33   4.79  20975    1.0
outl_loglike[394]    3.2  5.1e-3   0.63   1.64   2.99    3.3   3.57   4.07  15347    1.0
outl_loglike[395]   3.82  7.2e-3   0.93   1.83   3.64    4.0   4.27   4.74  16882    1.0
outl_loglike[396]   3.97  4.1e-3   0.59   2.49   3.76   4.06   4.31   4.79  20196    1.0
outl_loglike[397]   3.85  5.6e-3    0.8   1.93   3.65   4.01   4.28   4.76  19981    1.0
outl_loglike[398]   3.53  9.2e-3    1.4   0.29    3.3   3.89   4.22   4.72  23282    1.0
outl_loglike[399]   4.23  1.9e-3   0.31   3.67   4.02   4.22   4.43   4.86  25147    1.0
outl_loglike[400]   3.97  2.6e-3   0.48   2.83   3.73   4.03   4.28   4.76  33742    1.0
outl_loglike[401]   3.09    0.02   2.36  -3.64   2.95   3.75   4.15   4.69  16022    1.0
outl_loglike[402]   4.02  3.6e-3   0.51   2.73    3.8   4.08   4.33    4.8  19680    1.0
outl_loglike[403]   3.86  5.7e-3   0.79   1.95   3.66   4.02   4.28   4.76  19064    1.0
outl_loglike[404]   4.05  3.1e-3   0.47    2.9   3.84    4.1   4.34    4.8  22580    1.0
outl_loglike[405]    3.3  8.0e-3   0.95   1.11   3.12   3.48   3.76   4.27  13891    1.0
outl_loglike[406]   4.05  2.0e-3   0.38   3.25   3.81   4.06    4.3   4.77  34896    1.0
outl_loglike[407]   4.27  1.8e-3   0.29   3.77   4.07   4.26   4.46   4.89  26850    1.0
outl_loglike[408]   3.78  2.5e-3   0.49   2.68    3.5   3.83   4.11   4.62  38824    1.0
outl_loglike[409]   3.69    0.01   1.24   1.47   3.54   3.93    4.2   4.68  12258    1.0
outl_loglike[410]   4.26  1.8e-3   0.29   3.74   4.05   4.24   4.44   4.88  26430    1.0
outl_loglike[411]   4.02  3.8e-3   0.51   2.76   3.81   4.09   4.33   4.79  17950    1.0
outl_loglike[412]    3.6    0.01   1.41   1.15   3.47   3.87   4.14   4.63  14060    1.0
outl_loglike[413]   3.53    0.01    1.2   1.23   3.38   3.77   4.05   4.54  12239    1.0
outl_loglike[414]    3.9  4.9e-3   0.69   2.22   3.69   4.03   4.29   4.77  19991    1.0
outl_loglike[415]   3.85  6.0e-3   0.81   1.91   3.66   4.01   4.27   4.76  18321    1.0
outl_loglike[416]   4.02  3.2e-3   0.49   2.79    3.8   4.08   4.33   4.78  24362    1.0
outl_loglike[417]   3.64    0.01   1.44   1.19   3.53   3.91   4.19   4.67  12076    1.0
outl_loglike[418]    3.4  9.8e-3   1.16   1.12   3.24   3.63    3.9   4.41  14229    1.0
outl_loglike[419]   3.62    0.01   1.45   1.03    3.5   3.91   4.19   4.68  14036    1.0
outl_loglike[420]   3.44  8.8e-3   1.01   1.34   3.27   3.64   3.91    4.4  13191    1.0
outl_loglike[421]   1.43  6.0e-3   1.21   -1.4   0.76   1.59   2.28   3.35  40887    1.0
outl_loglike[422]    4.0  2.5e-3   0.46   2.91   3.76   4.05   4.29   4.76  33056    1.0
outl_loglike[423]   3.98  2.7e-3   0.48   2.82   3.74   4.03   4.29   4.76  32728    1.0
outl_loglike[424]   4.06  3.1e-3   0.45   3.01   3.85   4.11   4.34   4.79  20853    1.0
outl_loglike[425]   3.41    0.01   1.23   1.04   3.26   3.65   3.93   4.43  13712    1.0
outl_loglike[426]   3.68  9.9e-3   1.22   1.43   3.53   3.92   4.19   4.68  15170    1.0
outl_loglike[427]   3.97  3.1e-3   0.53   2.67   3.74   4.05   4.31   4.78  29866    1.0
outl_loglike[428]   3.78  7.7e-3   0.98   1.71   3.61   3.97   4.24   4.72  16136    1.0
outl_loglike[429]    3.9  5.8e-3   0.73   2.16    3.7   4.04   4.29   4.77  15559    1.0
outl_loglike[430]   3.25    0.02   2.06  -2.06    3.1   3.79   4.15   4.68  16702    1.0
outl_loglike[431]    3.6    0.01    1.3   1.44   3.45   3.83   4.11    4.6  13444    1.0
outl_loglike[432]    3.8  8.5e-3   1.04   1.69   3.63    4.0   4.27   4.75  14930    1.0
outl_loglike[433]   3.96  3.6e-3   0.56   2.56   3.74   4.06   4.31   4.78  24020    1.0
outl_loglike[434]   3.24  5.9e-3   0.72   1.55   3.04   3.37   3.63   4.12  15239    1.0
outl_loglike[435]   3.87  6.4e-3   0.79    2.1   3.68   4.02   4.28   4.76  15065    1.0
outl_loglike[436]   4.09  2.9e-3   0.43   3.08   3.88   4.12   4.35   4.81  21360    1.0
outl_loglike[437]    4.2  2.2e-3   0.33   3.54   3.99    4.2   4.41   4.85  22705    1.0
outl_loglike[438]   3.91  4.7e-3   0.68   2.21   3.71   4.04   4.29   4.77  20628    1.0
outl_loglike[439]   3.69    0.01   1.42   1.33   3.56   3.96   4.23   4.72  13489    1.0
outl_loglike[440]    3.4    0.01    1.4    0.8   3.26   3.67   3.96   4.45  12196    1.0
outl_loglike[441]   3.78  9.5e-3    1.1   1.55   3.61    4.0   4.27   4.75  13304    1.0
outl_loglike[442]   4.21  2.0e-3   0.32    3.6    4.0    4.2   4.41   4.85  25682    1.0
outl_loglike[443]   3.93  5.3e-3   0.67   2.28   3.73   4.05    4.3   4.77  16161    1.0
outl_loglike[444]    3.7    0.01    1.2   1.49   3.53   3.92    4.2   4.69  11694    1.0
outl_loglike[445]    3.5    0.01   1.28   1.12   3.35   3.75   4.03   4.52  11980    1.0
outl_loglike[446]   3.59  9.6e-3   1.06   1.42   3.42    3.8   4.07   4.56  12163    1.0
outl_loglike[447]    3.4    0.01    1.2   1.06   3.25   3.64   3.91   4.41  14055    1.0
outl_loglike[448]   3.96  4.8e-3   0.61   2.45   3.75   4.06   4.31   4.79  15773    1.0
outl_loglike[449]    4.0  3.9e-3   0.54   2.67   3.79   4.08   4.32   4.79  19295    1.0
outl_loglike[450]   2.46  6.6e-3   1.12  -0.52   2.09   2.76   3.16   3.73  28654    1.0
outl_loglike[451]   3.71    0.01   1.37   1.25   3.57   3.98   4.26   4.75  15350    1.0
outl_loglike[452]    3.8  8.3e-3   0.99   1.74   3.63    4.0   4.27   4.75  14293    1.0
outl_loglike[453]   3.84  4.4e-3   0.73   1.99    3.6   3.99   4.27   4.76  27698    1.0
outl_loglike[454]   3.55    0.01   1.62   0.79   3.46   3.88   4.15   4.65  13922    1.0
outl_loglike[455]   3.91  5.3e-3   0.66   2.29   3.71   4.03   4.28   4.76  15881    1.0
outl_loglike[456]   3.81  8.6e-3   0.98    1.8   3.64    4.0   4.27   4.75  13156    1.0
outl_loglike[457]   3.34  7.4e-3   0.86   1.38   3.15    3.5   3.77   4.27  13337    1.0
outl_loglike[458]   2.38  4.2e-3   0.84   0.49   1.88   2.47   2.97    3.8  41231    1.0
outl_loglike[459]   4.01  4.1e-3   0.53   2.69    3.8   4.08   4.33   4.79  16486    1.0
outl_loglike[460]   3.29    0.01   1.42   0.58   3.17   3.58   3.86   4.36  13102    1.0
outl_loglike[461]   3.72    0.01   1.33    1.4   3.58   3.98   4.25   4.74  11979    1.0
outl_loglike[462]   3.18  4.7e-3   0.97   0.81   2.71   3.37   3.86   4.51  42709    1.0
outl_loglike[463]    4.0  2.3e-3   0.42   3.07   3.75   4.03   4.28   4.77  32902    1.0
outl_loglike[464]   3.72  8.5e-3   1.16   1.29   3.55   3.97   4.25   4.74  18534    1.0
outl_loglike[465]   3.72    0.01   1.21   1.48   3.57   3.96   4.23   4.71  12811    1.0
outl_loglike[466]   3.71    0.01   1.26   1.39   3.56   3.95   4.22    4.7  12751    1.0
outl_loglike[467]   3.82  7.5e-3   0.92   1.76   3.64   4.01   4.28   4.76  15172    1.0
outl_loglike[468]    3.2  5.9e-3   0.78   1.34    3.0   3.35   3.62   4.13  17376    1.0
outl_loglike[469]   3.71  9.7e-3   1.23   1.14   3.54   3.97   4.26   4.75  16134    1.0
outl_loglike[470]   4.27  1.8e-3   0.29   3.76   4.07   4.25   4.45   4.89  26701    1.0
outl_loglike[471]    3.8  3.3e-3   0.63   2.23   3.51   3.92   4.21   4.71  36174    1.0
outl_loglike[472]   3.58    0.02   1.86   0.42   3.52   3.95   4.23   4.71  11754    1.0
outl_loglike[473]   3.76  6.1e-3   0.91   1.53   3.54   3.97   4.25   4.75  22242    1.0
outl_loglike[474]   3.73    0.01   1.18   1.52   3.57   3.96   4.23   4.72  13729    1.0
outl_loglike[475]   3.89  5.4e-3   0.72   2.12   3.69   4.03   4.29   4.77  17349    1.0
outl_loglike[476]   3.41  8.3e-3   0.93   1.42   3.23   3.59   3.86   4.35  12649    1.0
outl_loglike[477]   3.42    0.01   1.49   0.64   3.32   3.72    4.0    4.5  13381    1.0
outl_loglike[478]   3.85  7.5e-3   0.91   1.99   3.66   4.01   4.28   4.76  14611    1.0
outl_loglike[479]   3.81  7.8e-3   0.94   1.86   3.63   3.99   4.25   4.73  14424    1.0
outl_loglike[480]   4.06  3.1e-3   0.46   2.93   3.84   4.11   4.34   4.81  22212    1.0
outl_loglike[481]   3.39  8.3e-3   0.97   1.35   3.21   3.56   3.84   4.33  13551    1.0
outl_loglike[482]   3.84  6.6e-3   0.89   1.91   3.66   4.02   4.28   4.76  18287    1.0
outl_loglike[483]   3.77  9.3e-3   1.12   1.55    3.6   3.99   4.27   4.75  14525    1.0
outl_loglike[484]   3.73    0.01   1.23   1.59   3.57   3.95   4.22    4.7  11634    1.0
outl_loglike[485]   3.68    0.01   1.31   1.35   3.55   3.93   4.21   4.69  13664    1.0
outl_loglike[486]   3.42    0.01   1.27   1.14   3.27   3.66   3.94   4.44  15341    1.0
outl_loglike[487]   4.24  1.8e-3    0.3   3.69   4.03   4.23   4.44   4.87  26879    1.0
outl_loglike[488]   3.92  5.3e-3   0.68   2.32   3.73   4.04   4.29   4.76  16855    1.0
outl_loglike[489]   4.11  2.7e-3   0.41   3.17    3.9   4.14   4.37   4.81  22625    1.0
outl_loglike[490]   4.17  2.1e-3   0.34   3.48   3.96   4.18    4.4   4.84  26916    1.0
outl_loglike[491]   3.61    0.01    1.4   1.23   3.47   3.87   4.15   4.65  11849    1.0
outl_loglike[492]    3.7    0.01   1.37   1.27   3.57   3.97   4.25   4.73  13439    1.0
outl_loglike[493]   3.89  2.4e-3   0.44   2.93   3.63   3.92   4.19   4.69  35630    1.0
outl_loglike[494]    3.4  2.4e-3    0.5   2.37   3.09   3.41   3.73   4.32  42584    1.0
outl_loglike[495]   3.44  8.5e-3   1.09   1.14   3.28   3.67   3.94   4.43  16306    1.0
outl_loglike[496]   4.02  3.6e-3   0.51   2.75    3.8   4.09   4.33    4.8  20123    1.0
outl_loglike[497]   3.47  2.7e-3   0.51   2.41   3.14   3.49   3.81   4.41  36687    1.0
outl_loglike[498]   3.35  7.2e-3   0.95   1.27   3.16   3.53   3.81    4.3  17601    1.0
outl_loglike[499]   3.73    0.01    1.2   1.54   3.58   3.96   4.23   4.72  13955    1.0
outl_loglike[500]   3.86  6.1e-3   0.82   1.95   3.67   4.02   4.28   4.77  17937    1.0
outl_loglike[501]   3.56    0.01   1.18   1.19   3.41    3.8   4.07   4.57  13416    1.0
outl_loglike[502]   3.83  7.7e-3   0.93    1.9   3.65   4.01   4.27   4.75  14302    1.0
outl_loglike[503]   3.39  7.9e-3   0.91   1.27   3.22   3.57   3.85   4.34  13241    1.0
outl_loglike[504]   3.73  6.7e-3   0.99   1.37   3.51   3.96   4.25   4.75  21793    1.0
outl_loglike[505]   4.05  3.4e-3   0.46   2.93   3.84    4.1   4.34    4.8  18831    1.0
outl_loglike[506]   1.46    0.02    3.8  -9.92    1.0   2.83   3.72   4.52  27145    1.0
outl_loglike[507]   3.29    0.02    2.8  -2.93   3.38    3.9    4.2   4.71  12587    1.0
outl_loglike[508]  -3.55  9.2e-3   1.42  -6.59  -4.43  -3.45  -2.55  -1.04  23851    1.0
outl_loglike[509]   3.76  8.5e-3   1.03   1.63   3.59   3.97   4.24   4.73  14543    1.0
outl_loglike[510]   3.54  9.0e-3   1.36   0.31   3.34   3.89   4.21   4.73  22740    1.0
outl_loglike[511]   3.83  7.3e-3   0.93    1.8   3.66   4.02   4.28   4.76  16278    1.0
outl_loglike[512]   4.04  3.4e-3   0.48   2.88   3.83    4.1   4.34    4.8  19804    1.0
outl_loglike[513]   3.77  7.0e-3   0.94   1.55   3.56   3.98   4.25   4.75  18239    1.0
outl_loglike[514]   3.28  5.8e-3    0.7   1.64   3.07    3.4   3.66   4.16  14515    1.0
outl_loglike[515]   3.94  4.2e-3   0.64   2.35   3.73   4.05    4.3   4.77  22984    1.0
outl_loglike[516]   3.91  5.1e-3   0.67   2.27   3.71   4.04   4.29   4.77  16861    1.0
outl_loglike[517]   4.11  2.1e-3   0.37    3.3    3.9   4.13   4.35    4.8  30809    1.0
outl_loglike[518]   4.09  3.0e-3   0.42   3.09   3.88   4.13   4.36   4.81  20526    1.0
